case_number,case_url,file_date,property_address,filing_no,volume_no,page_no
RP-2025-158476,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVay0efrj42La2SKaluIh7TxIKqG82d35iuXX9SRYuYCShLQHMNtRFHIkz0Qmr+Uge54tuSD3L3bqYl7RBGQa4ND5W99x+7DlJQC0xgmqUZ0ESnHuBi1c7kxiH+Bv/jayDA==,04/29/2025,04/29/2025,,2,2
RP-2025-158473,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeIKBb0PI2PDJKTu6gow27KzM6GmMxtNOZ8SUw/uVteJSaEkkIKytEP1e++pmgR9fLjqF/hUhiwwUV+wkPdJQQOjPp3j5D/bX6Vtsn2mLyHigwxAl7PRerOL5t0CN5ZtMw==,04/29/2025,04/29/2025,,2,2
RP-2025-158441,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUKOJ/KsutgmYbC/OE9RkgAU9E0vd2gwYR+fK0YC01LhsF83Bk06HxAugkI4i7N0+fA2zv9rwKV9p8o3/IQT1u7NILkL2wLCKk7cHRAwDqr0YDQj/yZ23PY4fEZPY9FQLA==,04/29/2025,04/29/2025,,2,2
RP-2025-158430,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWm6w8QiyXTU7AJo8YnFlrNhRURkvKGhJrhPnHi7RBnKj5AJ0JrJwSl79yTUAio7H2y6KVd8pWiz16egcoH3cvjtj69goXbk6IPidfXy5zF2sfhuMSIMPtPmvkgreUHu7A==,04/29/2025,04/29/2025,,2,2
RP-2025-158429,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVesI9CIVZD7WCEW+cGdfXT8NJfOgAC4EBEJZVWsyil5ugdo4Nh1d9ADBDIMZ8lgq9mSuJolQreA/AvqLgp0a8Ij0yHOkaSgrM/1vfrPTtGw0BfojHApEwJgHJyc5CeFHNA==,04/29/2025,04/29/2025,,2,2
RP-2025-158395,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVSrdbVc3BjbQEHJ1y8gq4PPV8aoJFM+vYpQ2LAdbh8u/bv0tfSYd/ihGkWjaPah3ti5QM1rNN9xaXR3RfIgAXObfuKTqFGRLQ8y1YQ3MzAgr+0tLeFMhXG8eKVF/OJi/Xw==,04/29/2025,04/29/2025,,2,2
RP-2025-158379,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTG++Wc2kQXmP+PfnkyKZqULdGxz45VHxO/uFM7L8gI3bQGLcPENIZltvS32R4IpEaA2XvmTn+gwettRh0tjQJd8MvZ1DRyonniMgQMIy7gfAizcRi96OT69xTYLgItY6Q==,04/29/2025,04/29/2025,,2,2
RP-2025-158353,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfSqb4px4HK7cM1tmjrfzU4Y/Jw/NzZC0PLvvvqEktiTWeRXRQ1p9wDG1PsTcYBZcH3RYl6vDn0e8RviZQE/oJ/+tKlTWv8zrm/gFbxPJcSZSmgzhMoSdmXE0BU8zs9zeA==,04/29/2025,04/29/2025,,2,2
RP-2025-158341,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVSXssg+RTe+mBWJdU8/thaGrQD+Q7/Ho4IfwdSLf0nb6C88Fb27P4lltVW5/Msfxo0YRlP3AjBUfCA8awfFEKR4tPD3/E+0ZNxBTDUVEAq3Oic+vE/m706h/VhgGJQ+YDg==,04/29/2025,04/29/2025,,2,2
RP-2025-158145,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTvVolhcLIq+PBcOycTc6x/OOoXDMeZAyAmYt+cLqWUpZmfta36nBQEbq2Ukl2ugWCvcAeYmyEkhsDWVV9pFpB/NABUqSBAFz3yaFtFbb0wFnkePH175BZ9lTK+aDV5n1Q==,04/29/2025,04/29/2025,,3,3
RP-2025-158059,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUMuHVdjH+U5SlaraT0YJlbVkCNvR7Zx4qqH5sfepud8SJspIy/FmG1bodKtD008pNBtYzvTK+YgvjPDfqvcrPsx9RE9WBwaMALP/6Na8t+tk8jnlXxO0S364yw/lcPU5A==,04/29/2025,04/29/2025,,3,3
RP-2025-158056,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfXZNeXta7aX4Z57nRymWQO0IUPkk3hHpb47bQJTbEnD8j7EOuqX3gmrm7IQ0cx/5zY+LSAf0HzlferGUvNbGROwilodz8JpJmxCR59GgVD9KzyDwMpXKDx2TFSb3dedNQ==,04/29/2025,04/29/2025,,3,3
RP-2025-157708,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQXEPF6hP15qj1FhC+iZvh/sjXIm9yHOSAhR9Sy/kSHRotJkghN5/vEg2xE7n6xutiadhn4AAMp/z/BxLwGDqb9kGOgZRByWjsyGxhGuhVTflKxNmfKE9HHv9fwId4juFA==,04/29/2025,04/29/2025,,2,2
RP-2025-157707,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeMHe+UZj0g3yiQhwN9FGhr/5RcFp7vv/bjqbhWCcu8OP9VWhvXZaHPOxs4EyryE2+TwklWioExk5v2mYAudmd+lZcmMkUlsOM/L/uXskEKlFqpOi+jQcaLbfWQ2/38H8g==,04/29/2025,04/29/2025,,2,2
RP-2025-157703,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWu7O60LGNo282vl4Ka2Z/tl6PUEfVCf2wZ3a3sLZiK8Z7iJBLYSblWvGp1B62AQ6OhVTvprAI8yPxwYcCm1qoWollVzsBH7DylHL5AP/zQAcfzbE6o9KzG3JMu8+5AQXA==,04/29/2025,04/29/2025,,2,2
RP-2025-157696,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZ3hSHPv5I9np7oCQpG8nEjrVyMCKxUyKjbOOPmFvLJIDztqJt8KGId/qWCJGZYkJ9+A2KaYUWhvFfGNoA00yyd3WoHKG/jHDBl3r16QsL+bX65wpADpLC0vXI9FCvNRkA==,04/29/2025,04/29/2025,,2,2
RP-2025-157694,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZC6t/KYQvio555A+qgB6kdxk5hwpMxy8yGHvV7kvy/KEULU0PfPCVopBJBLp2WwSMRpERc2HRpm8A37D9RnPDeSHFYqjBGb8c5eZVgUuWuJDSwcSb/yx+KLRuqhf6uRRA==,04/29/2025,04/29/2025,,2,2
RP-2025-157674,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVY0GGXnRbTuO47jGmdS0QuSHM0L2NIs3QreKbGkY1KyN1qDj4dudJlnnYHUSH+HhVs/X80/uszD8aUkg8WsI4RTbO2jmKCbt6pMcT44ivVvUl0kL74ZAkd3wohGHj9sqiQ==,04/29/2025,04/29/2025,,2,2
RP-2025-157673,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeEqcsDM85wxdUZwVLXyCYb505OyaFkO7XS4IZzhPCqodIuUdpUAEG2jsE78vM8W8bxlElEAVNjgQjdNiqtiejZgCjQOwUq3Zxb/P9RczWMxpCE+/Uq7NFyXTVRITYEetA==,04/29/2025,04/29/2025,,2,2
RP-2025-157672,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfteSxm7jEY+Oo0QJ9nihYzDUy0bhKfGi8fn6BUOP1wyCo8og2o9+n/oUPVQjN3eszv4yKu/bCU89sAjDqm4F1Qf5MP3mP72xFMlI8EfZ7l0tWdFw/4QkvAl6xbpA6hZOg==,04/29/2025,04/29/2025,,2,2
RP-2025-157670,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVT64Izsn9pTWkQs97Bneo3ZurdzqA4Z2DRk8idlL1HVmldG2ZqGyhyvswMdSqlORaxmkru+W37JNkX7HbUxEE1n8xIohV/nEn33ragfx7E9HXcHgXm7jr6bwe5CihaYuUQ==,04/29/2025,04/29/2025,,2,2
RP-2025-157629,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZ30y00bToYOjHg4ExD+D2/f3ilfkLviosqcQFwqv/idS20yipnoFO5R/Y/c+XaZXK81n0HhdLhyWzzKnicDTPJJjqph0LmJQpaotlg1csLZdKCN8PSx+996yfC4MS2ONQ==,04/29/2025,04/29/2025,,2,2
RP-2025-156978,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZVPyVu2mICu/wpbO8v1cARhYT6zBpc++Wfcwf2ZBqUqg9xsDSWxmi3uCF2anmDYcOhIb7/xK6KQeCfgwBWUiPYA5ynKLXIo/FqReoQeMoWTejS7z5aY+wFBpO8QZ2rCXQ==,04/29/2025,04/29/2025,,2,2
RP-2025-156370,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVSkG0JISumjY+uaA3/HW2i8f4KpsvxP82Qaks4pwpJIW3JcP/DdDZFseh5DL/CcdYP/EcoEd3tNbQ3O/zjwdjadlCtnFuf2dNDghXvJoaIt9OmNAstfc9zdNvMC/VluHsg==,04/28/2025,04/28/2025,,4,4
RP-2025-155660,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTbfBw64Mq5yOWlqhEfbb9Wtvzh9lIQrjVVUfC04MAh6VPmqjMq8/d35obMojXjqN6XOoF3Pc/2GUjOVgheYlh00NrSwikyPIPjqPpJuOcGBlr/lLDxOhMU6Y4HbIA6Kxg==,04/28/2025,04/28/2025,,13,13
RP-2025-155658,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVR4MRjCHjq6RgKFIsQKfPIn/nxemjQgvKt5Rx0KekCfFA9aaRK7xkO9h50OegJvvL4f/AP2abgwXXYfH+UCXL2+y/6ydczMuOfPU+/d5tqDDGfmaqAwpm5h3r5aTmFY9VQ==,04/28/2025,04/28/2025,,10,10
RP-2025-155654,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQ0lISpAfwMjd5WCqKpsAVZx6QRossV75/M4Uy3x3Q12VZf7I85xdKqSuOxZjG5wtRvRc9aMauBq31FDWyl26Vs6I5uVBrWTvxSeNipZQZPMU35hpfZ3cf8lAMN6sRB5Ag==,04/28/2025,04/28/2025,,7,7
RP-2025-155649,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVf160C0gX3XrdhKRm7HOumJWWeIpPSKcnFixCVMTuuQzu5tGIVdthtArMXZoUnAvLIFUD5l398zKqZ9n5Fj3/67891KO0K+cHdwhqtrpjI20vpRAGqXgzg022BssVzEn8Q==,04/28/2025,04/28/2025,,7,7
RP-2025-154800,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYbdAvrsNUlGM/aqfwpn/gkB8aG75DjQTRmfN2uI3iMApK2cOMymfio2J/6vwvKkWWoMwNxy2bs8arNT37oYKdwS+pQYTC//4mYZgsorAZ9xPjKy0rSKU+iSfUTPpfDQ1A==,04/28/2025,04/28/2025,,2,2
RP-2025-154792,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQ+/iT+qwqqtg64G1pTAfOm8ZF1tMU6tEF+1lEqzhq+SjgaEAWlS5qiMaMdwsTrGJUTyfNckzwSilQc4yMzTCcwql9l6jL6NZNXKjLI/a/HH5mt5tESVFT4EaTyYR5NVWA==,04/28/2025,04/28/2025,,2,2
RP-2025-154791,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfK0C1ITi1m/RBTr58h72CtqGNmdd1tnDOqKO2rb+QbafMVir/An1ng2yPFlco8xX+uytjrzf4Wm9b+VlK+auHZvcVJNCGbR8FqyTQtPdayDDE496J7wRL2Hjn1BYae+fw==,04/28/2025,04/28/2025,,2,2
RP-2025-154213,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTnJundKukaYCDg/8KaPLvf2MRaPqssNWW+sUmWsAgFR3DfknHciCRlgI09ZWas0xn7wLMwmSBYdoMj8BByTCOMF2Zjp+kfYpryztEmjt1OD/Jd6SEvNuKuXX57lPZ9BDA==,04/25/2025,04/25/2025,,2,2
RP-2025-154096,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeevV9VJmmakwfQMRJZa4D7x/ADDdEfQ9sSpqSJDz8OkLtjKN8LfDeBBF4BoIxtGk8svnysInVzXB+nTetzgFcawosu2JquWvek9KRmFE1MhCPeeV8KzI+sl8Twg0BuBdQ==,04/25/2025,04/25/2025,,2,2
RP-2025-154087,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVY+evUC03DfwVlR5ghZZEM+yF4FVUIwbLHpqIHd9JaKjceKy1qcdEDKuEpAD4yE33os0C2XK5kFl83QoRvCPF0RHkn0JZQNmJjqrhCz2127qVcG6VqfFC/YulZnRhuS+ag==,04/25/2025,04/25/2025,,2,2
RP-2025-154085,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVY5Pv6Hp5bjU+9jJ4kqPszq5G/jJtN7jtVaHIN5V5aPgC88/+4QCRXF/KTOd/P2w+JlD2Wa6fNaUtzor37RrNguSDr0p7lEBCYGlZqmlLxOjygzl0PFtFFuwmkA4XZLrqg==,04/25/2025,04/25/2025,,2,2
RP-2025-154079,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVuwHUDvIOVKvqxPmtJIGV5zbqCQyvR5gBgiQ6uIf7ePrKyt7QZAgBiIDm4vI27j+DA51j04Rr1alg27h5f8wBiKS7QWPdiz4+2VjSnxTaeIE7jYN9B6yTXI+IphdfNWSw==,04/25/2025,04/25/2025,,2,2
RP-2025-153812,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYBdmWs9exNccVVXz/RAmBe7JHErAw7zaIdzX8TW+C41ROmYEXBirgcTgyTHNU+UDg3KT/Xuzyw3JN5QIC2Y1k0ArtI9PLHwSVezP0ZCLpkvzvSXT8IrICz6PFaESQ9jZw==,04/25/2025,04/25/2025,,2,2
RP-2025-153802,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTI2AnhECkZPKs73EodSKf256kJngmY/rSy7Vmk0kDZBFOkvfLrxh1KE19PLBA2INA1lUK6YPSJ/Drv+WwnvIxaKnONe53g58vf9EZSnKyZSwum9CnTGoHeH5ct3BT5jpw==,04/25/2025,04/25/2025,,2,2
RP-2025-153789,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUIOSYRMQM1evMHy9MiQeVnc2aBX6CcXE2HHZi7AAjQE4/6Y3b176Rwy+CXoU2I3rdPacMF9pvaysKZ6X7H9lRYSt5tH8HL00USA2TJVwDya0/5Mgexal/vNC30hcAwUmA==,04/25/2025,04/25/2025,,2,2
RP-2025-153784,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVc6Lz1fOklpKUYb00Y4gm572OdH66xmuYyHCj/HRdG/PACgIbggAcXSyDz3uoL56nt0XxYObC+Mnd0fFql//K20eijwrFpJZGQ8ju53wvKw1629bOrEdAV2tLxJmZsv/g==,04/25/2025,04/25/2025,,2,2
RP-2025-153776,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVctkNE2xS+mkqvqJNY8JRuTVEPpeEXXQwVXvkDGyepkTlUWpiiPLtQcpa2AGBJHaQ+qvuT6CkFriG74rh9+VZDsaCI9rOfaE+xMQBjgPmRHQ4f5i/4ym9/YrVWEP51Zahw==,04/25/2025,04/25/2025,,2,2
RP-2025-153775,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTET8H/CSK87vyiQRcDjL0zNtzQTxEoqdNwggBqNQfQZ0rect4lpt0dtLWgKzd1/jmcc2n/nBReSoyKDBT8f4fjOY1PuAgyHfdN3Z7k/C0hPe0jI0f2OsPXSma7aBPKFdA==,04/25/2025,04/25/2025,,2,2
RP-2025-153763,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRjl6IwfrumCoUodxcEDqBVIHvFRtO8uotTNrvbJvDaH1JumPY4AjPSYZu5ttYD+Sdno7spRrhZG3RZCzXgTx6GYW7DJXkDwzOM34/bkg2RCMcm20bTYaKvUv4PZg8LqYA==,04/25/2025,04/25/2025,,2,2
RP-2025-153746,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVT9lYWKo3Fz5L6kxQyNT3lRmmX8xCblwcm4B9fEKe35Rqjo7mn1HCUCOR4IFxI8S8xCvJIryHlZ0O59B9cJXg3kF5hb1NpVUUAlVzJkebdox2dYGiMblRgQ6K+bcYt4RKg==,04/25/2025,04/25/2025,,2,2
RP-2025-153656,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWHn9JGtBQfFO4tglhe/dV29Q02koRLF3nZpCCH9/laL5jz61nIiAtXiwjz7kW86nB6genesr/ukNuYpcLfwDC/9ZP3MjFZokXYBTeCLS1kLHRWATb19qJHnUDq94Mckww==,04/25/2025,04/25/2025,,2,2
RP-2025-153631,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdUjqEZ4FwNoWQ2cKw5p8QWHTtIFwTyI/Bc4CtqrXm8R99eXTiEY32r0lrLX2F2f6Km7jPfxVlB+zRZoO3Rtf6+xVgIWlWVDgbTeR6MpawW+hjrJaXd2heml3MmFQQeqUQ==,04/25/2025,04/25/2025,,2,2
RP-2025-153601,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVZqDjSxGc5p7kDarH8HW2qIVEt6ajzW3nvDUo1xpQdoLAHxT7Tj+DpWJw0cft/BJlhAlynVGGxFuXzz8ePdF+TqQxFtuGpKcNCLIG/Uc5FJJ7Rt69JXHZTrn9vd9W69fJQ==,04/25/2025,04/25/2025,,2,2
RP-2025-153591,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVNx6vprgeebB5+bLlCdJcYzLsVZJYLWJRrJconzVb34q/OBKS46OyMqnCgCgVLbO5F4SXgo3x3LsKX9fPyXxi0OR1VVrIyZw8ZQJFyGCuCy8FdFG7nppZHisxAIF1uSaA==,04/25/2025,04/25/2025,,2,2
RP-2025-153583,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVW/iP2XkbDMiprMURcmAAwFNuVpV+KEY8CIh9e4SwwBiNL2pd9dGRUexi3yCmTMum28k0sWWl8ErUAovIxVpC9N6GDebhae1aDJtQpanmV/8T+j61+hck8AVdFPJg7GJMQ==,04/25/2025,04/25/2025,,2,2
RP-2025-153542,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVStI6FvglSb94cOBbAezA9TMvhSFcmJiUKJQ9uJ5bwkoUjDmvCxsSaXidsGhYsI+DvlzBxyy3GOYii36K/wzyBdtXvR6Fk2cKcwSnC2kuyolUzVhKDzYFve1KGxPdB9ECQ==,04/25/2025,04/25/2025,,11,11
