case_number,case_url,file_date,property_address,filing_no,volume_no,page_no
RP-2025-160988,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYvluGEOfvqHTd7v9HF7ajOUFzPMuumX6b3txw80Mm3WWQ+2bzWQgvgH2ml9yd721sn2VW0dGP7yVDdXDXRbeJuw5ZGF5igq7W2iKuMYGG//yVjnM/MsHqnJ0yAlaU4pJg==,04/30/2025,04/30/2025,,2,2
RP-2025-160979,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWYieMbaMn0acau4xZU/PUJOP34VrS7i1gW0DQ3kmmdg+eQrk46sv6SB6sl8K4Vbui3llDBSApArdwfB7xJVTOzTPQ6Z2OoBtqlGunSi0hzfdyjdsZd1qH+VPJKSJOGUVQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160978,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQq41HYw5Y2X6Cg2BI9yltffVfzV//oJ6+/c1jPP2fMx6Gf8kFH2QTGTNEY/A7BmETgnt6j406HgXf288P7O0CL6qxxaObjUVTUk/a0BYMOForAmEGydQVUfSKF+8P32IA==,04/30/2025,04/30/2025,,2,2
RP-2025-160977,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTJPCDb6CKsDFs1M3vaDVm3lUXyNElcIJQJ8Vp0eGWTQZa2KyGr/lHEXZ6DrpUZ80Kzb4PmgOKVEgWE2WwOoKFzz8Tjj29lwQizrH1EWZJjMgWiaG94HwpgXzMoIhs9Dpg==,04/30/2025,04/30/2025,,2,2
RP-2025-160976,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYj257VGpJjoopdwddoCTJoykSIEaRFDTv5IUHvwxcKeXHKO3Zy0eUkIs1YR7IstZ4cOO1HPGhm/nYEf4CW4odW7j1ZtxI3QCoBha6Y69dpCfuESLYmycmIhCrxrprOfpw==,04/30/2025,04/30/2025,,2,2
RP-2025-160853,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaz622Ln44z70JX9I57YVxwY62utaPSOYYXOvQZCJ6rAIgayLfPUY8o1Remw1pjH6+l91TlLzdPaBxGpUs6JN1smsYuloVbNT2KhXpH+uje8Wc2wY/DsHtVruKQ/99CptQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160850,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVRrxCPpBQQCk1o0WahpJ9029AS+WYkHpK9KuwCQ5DUxknSTd+uQ+qxO/C/OPDS/PPpAybBXfMiD6hZiXgSIw6tThaBKFqzLx9TOcZEaUCNTsFhe8Vx0UR5TlR5bbihIaQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160844,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdkdpB5JrpUqgsYrqbm5PbXVOjG7UE+8SLFSiYRd7IYD1c87Lz4t8L9jRrhr7k6hcHiVdk1qXmmjJErTmeMfP9/jcirLH/SFVDnnC0EQ92crPvL6AbEXfjKNpXDM+7Q8tQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160832,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVew/EIVxU6LVuLttG4Y0isMfvpJfJSlja0Ei/Kq3gIEbGEjZWg26eHvioGKquEfADUtUmP4wYNWNlOcFMuvFovRvgT6WVqTqIikyIW1O8zUl5GvucmoxjJXYgEmG7BK6yg==,04/30/2025,04/30/2025,,2,2
RP-2025-160827,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVTGcsMjMxdv/IkUTVJCaoUsdsiEmRizph85XIuarmVoFGJI/QliE1nzvfDUGNu/xrqByhHQDibYdPFYuoe5/SoQKKp9E5lS4yBDuXU5V9k9rwK5shXBXFLHH8fU+MVPsYA==,04/30/2025,04/30/2025,,2,2
RP-2025-160803,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfFPOmEjp6+OpxRaQnVYlzUAMpEEK51Wavgo+FiMmjH3luhq5bwDBaYyjde1NhfAvoFkvV/P5koUFDtxT4yTxWauwtZuTGxaKzY9zkWAs52vPLWtCZZ6dwuaEc5eXb/R/g==,04/30/2025,04/30/2025,,2,2
RP-2025-160802,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUbU5dDSKP04myWN95B78hBCWrq65/7RgeqdAbW8b93FIeH0ruWJ+ZMocE2z/h0tuM/bYS9yJWYBxj/bvbNuyht0yJFBno7GbawBzt6hXwcUkAwfBFGDKZ0IgzSmEGG8VQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160735,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVe6IkvatwhR3TEwa4UrsshOSnHiio+j+//iBvDakyHWHro13Tv4i2Ab9WbcDEiSlFDJjotELu9SVhwHOOV7YoFYSNRHttG6HTSs8KuCpfSBefLRRTlBjlNY9N7WF1V4j5g==,04/30/2025,04/30/2025,,2,2
RP-2025-160645,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWC7nQYJ1jJLp6ZhWLmnfNTf9unRV7UET53PVvYAR143rsIe7miq4/QDDNmbZnlsNqNpn0fpRLS/qgx38JHuxCi9lR9xJqs4HEl0UVwgI+qLsVqYAKxdb1mbHXhRnHk4Rw==,04/30/2025,04/30/2025,,2,2
RP-2025-160629,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVa1lTcX3DsgKmfvfmHiYesqoJY9h9JzE3MY3jS/tTQGw9zrzCyWgcI2pCoQRHdMBBiVYt1xGIQx5KtIxpjzdY+JEUL3znB5gXQ6wkVkjihOH4rbEgpRV6Y2XwI5PFM+G0w==,04/30/2025,04/30/2025,,2,2
RP-2025-160625,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdH/I1KBRKUemkppLOxYl3WRXDKi6Dgf/lfP1DFhj6ZT6vsYyVvmMpdsBb1/1iB1xD52DXBpmMZ3+znbyn2R7xFljEe/YBdJ8aYBrlj627JvXtTzvXcgTcLta8GGRVgCnQ==,04/30/2025,04/30/2025,,2,2
RP-2025-160592,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVU/DyMqs9SGJCGvT/KGQ4z33xrY7RuZ6vcR9m4bTBri9vN0d5nxIKCcH9D7L+S7nvZNcY7+GbCA57J0RaNUo5HhfeVXTWE2FwAXKySP/PVuA5yKHcii+KUdMOB6ndGa9Xg==,04/30/2025,04/30/2025,,2,2
RP-2025-160589,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaANNuhn6uR0bDW5bNhocxrXMo5EBo3bTOCbcM5b9PHLJQ83b191cP1vcgNxmawW8dYAAYwQd3LvaT9o/XGF0KoD12mt607D0C3AYBNzm3T9uE+vbAdc2YkZ3YEkh5kurw==,04/30/2025,04/30/2025,,2,2
RP-2025-160587,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQ6/5HmWE2K+34trzxAnCaOF0oLJ45R8EX1XoFNcIJoawSnvP9stEJY0j243cxuOAbwCbdUdLDLZ5nMmH3GVKwzOPHAuQW4K1tz+3qpyRt0UOjVi7RF0fO+k7Ws1kmn+5A==,04/30/2025,04/30/2025,,2,2
RP-2025-160579,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVV0wMb47aHYhboYnYTsyJqhdigAjyZ//LfD/7B+/Nk7N+0p3oREjMHvDnPareCnplMVq+FrkZpp087wCkNSz+Z/0d9eK78TPrVmPuWwCcX368HGDEoM4MXoLxys4Fnh6EA==,04/30/2025,04/30/2025,,2,2
RP-2025-160573,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVbvaagNGODbe25Qo1vWfWV+b74nar4L3YWH76Sm6RT5S5Br14KswI6RuIjfeGXSBmhreI8jBgd4OLG4Uqw7Pccz9kjb5JNrztbwls/xe0BEFB5r5Ji+zshDTjWaSZ9Gw5Q==,04/30/2025,04/30/2025,,2,2
RP-2025-160569,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRuL7IDYUAKQY8VkHbdcNF7AQaqpEY4llWO2lTRj4AIMWWY+cfMW0fbK+uQp5W8MyFMy/ksJHjk68a+ZV21wYJVfWsiCc10If/kyVgt9mHYcYrhHCxeM4yseHkmqkHd4Ig==,04/30/2025,04/30/2025,,3,3
RP-2025-160469,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVXopdkQtC3K29K1dRFsM6crje6UAaY8XrkzKWkcwbKOa2THPYsknlxAm5pHcmT4B5nToOj3cFz7iO7SpwlTbyl1f4yf84uzed/V8I9oIW9ObSdw5pcu/iwY9FmlbCGv4jg==,04/30/2025,04/30/2025,,4,4
RP-2025-160420,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdmg9NqiVg1qucm1u9wxPmvrb98fMs7NARsAQJ96dpBmSSYDM+Zrb8+wDyTkrtRpwBY2171qdBD8JiHyrnZY6dD16Ujffb3wPwyuakhj5j8Cf8a2U31ee1ddGv/JkhVegA==,04/30/2025,04/30/2025,,2,2
RP-2025-160419,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVSdqytRxHPYSlumS1EVSermM2lMEMWfSbAa3FA7UIFlIpeOLMno3oqv3/Fw7VGrY2c/2Etcn5cJbJuahDTEqjhVhe+HaCmqeE4Do8IzvvQCHlGjnEhJwM1jnFy5g/w6Y2g==,04/30/2025,04/30/2025,,2,2
RP-2025-160407,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdLL43odbZrkbmLS0zn4bT93COPbVP/tLyex9KTG6sBh2dnP0dNm19Z5+gwQyFARkChqvFh89HxnFw7hMD6C95vuDP6O6GB1WvKW0/xS+h7gvLkil2nVyeh+FIzaFwxpmw==,04/30/2025,04/30/2025,,2,2
RP-2025-160405,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVScDkzWnWOjnHbbHFgR+5wNxeKUIRYFSr14FfkSlwdcnUM8vwT4gawy7db5NYywxpX8b9tMYfF6AHUPL8qe/wvNbONpEvDS7O/49F7bjVawa76INH2F43+//8TlE1wzIVw==,04/30/2025,04/30/2025,,2,2
RP-2025-160404,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaXIVo1rqQAiZkSdpWIFJvYLP9JBNNacMPSl34OIESzKhA5OJOKkb8tztyz00O5j4pc9jTfpAjV3Yj8q/4sYcKtrr0u4wAPBWz5n2+Rzpo771eqgh5w68hqdVFLk3vEZtg==,04/30/2025,04/30/2025,,2,2
RP-2025-160391,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUMugPHZr0U51CE0MPvedDLTYVZQCPnCCnIRcPC0YTEIx+peu/8K2IaRJS8+dWYhdHlq47iWOmCKNHuhakbgQ6t6rV2Mz5Hl+SIHFDDHgH97DDihLppnOL49uGwAxIfspA==,04/30/2025,04/30/2025,,2,2
RP-2025-160388,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVVPriPRdZboxWm3z9uARYLROAEAK/7kOZQIz8O/8G/WEtAQopMcgiTWBwawzwKi1EJylGTn4Ypwf80RIMBpVYXnNNqIyKzmp4kVmSyEJdVZlrCF8YZNe0pkqa27Yk9CZ/A==,04/30/2025,04/30/2025,,2,2
RP-2025-160387,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfIC6oszwluyOBKc3kPDmUaQElU9jHDRbvARYgGIPPEtRLYiXJ7TN05n4kF3CDwn4P78a8TBS13h7ppu7ih6YjBju023P2CRxaNV+pcNCFjVd6Wj9DDTE3OVcxBtWs9q+Q==,04/30/2025,04/30/2025,,2,2
RP-2025-160376,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYpXK/m59wFrKPWULYKSARtr8LBL+gcrTF0+N9vo4/5a8n0dSKlqTHECWXv8FKlFWwQrEeqtcR4YmpAxIp5SM2Xj65cZBSrZM1h8cV0dhmzg0FF/FpWMEHG9RPcFdESU0Q==,04/30/2025,04/30/2025,,2,2
RP-2025-160369,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVaSSSB0LpkbkecmEfu4/u5xDRoddJFfr9y9KjjcAEf9SgIapvht+KA0CPdQCVDgUb06MU/mEfmcZwRFCp4niDZcUBk8ufAUjjLArzCf8ZweijnBW2QgwwgJchg1lISMdEA==,04/30/2025,04/30/2025,,2,2
RP-2025-160243,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWtDR4tcC6RA5Qk6s/ZF8f/TXvLPzIN69iqYpMlfMnqrU9HVn+lLoElZXn5BqLtlud00VR8wpcvznJX/T6XIuAZdwkGuJNvquq23mI7vihCYcI6/g4UqB9QDYAV0ri/mew==,04/30/2025,04/30/2025,,2,2
RP-2025-160143,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVd9GFDGPAzqARxIkvi3vkwjXLe36sNLrpAKBAh/Sux0otGmfglLYqGiH3h7sUKjMcfLYs45JiGlkGIxggjEJ1aNRDpw4Vum5r+Qjvb+ICjvVnP0ksGlZu9jSbFCar61e5w==,04/30/2025,04/30/2025,,2,2
RP-2025-158970,https://www.cclerk.hctx.net/Applications/WebSearch/EComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVV3nsOkbEkrF8aeeneul3rq8m/VlZ6qzQ3ezveb/bvjeW2OASrQLU4nXnQI27dN7+CfWaz0eeUjSDHWbvZiPb8mkNVdzCVN0n3wOMe8yL8LDjClz/gbfok/94JHO7nlLvg==,04/30/2025,04/30/2025,,2,2
